candidate_label	selection_role	feature_scope	feature_id	host_gene	host_gene_source	cell_id	support	detected_cells	prevalence	total_support	sparsity
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_73	4.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_74	1.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_75	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_76	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_77	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_78	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_79	1.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_8	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_80	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_81	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_82	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_83	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_84	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_85	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_86	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_87	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_88	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_89	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_9	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_90	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_91	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_92	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_93	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_94	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_95	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_96	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_97	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_98	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_host	backup_host_gene_candidate	host_gene	DYNC2I1	DYNC2I1	aggregate	DIYHEK_99	0.0	11	0.057291666666666664	29.0	0.9427083333333334
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_1	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_10	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_100	4.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_101	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_102	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_103	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_104	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_105	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_106	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_107	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_108	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_109	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_11	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_110	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_111	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_112	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_113	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_114	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_115	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_116	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_117	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_118	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_119	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_12	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_120	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_121	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_122	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_123	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_124	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_125	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_126	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_127	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_128	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_129	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_13	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_130	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_131	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_132	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_133	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_134	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_135	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_136	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_137	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_138	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_139	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_14	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_140	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_141	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_142	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_143	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_144	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_145	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_146	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_147	7.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_148	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_149	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_15	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_150	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_151	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_152	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_153	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_154	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_155	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_156	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_157	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_158	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_159	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_16	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_160	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_161	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_162	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_163	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_164	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_165	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_166	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_167	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_168	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_169	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_17	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_170	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_171	2.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_172	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_173	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_174	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_175	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_176	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_177	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_178	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_179	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_18	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_180	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_181	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_182	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_183	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_184	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_185	1.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_186	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_187	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_188	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_189	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_19	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_190	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_191	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_192	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_2	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_20	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_21	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_22	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_23	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_24	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_25	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_26	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_27	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_28	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_29	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_3	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_30	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_31	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_32	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_33	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_34	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_35	0.0	10	0.052083333333333336	28.0	0.9479166666666666
